"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H2-1","H2-1 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Word Count","Text Ratio","Crawl Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Similarity Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","HTTP Version","URL Encoded Address","Crawl Timestamp"
"https://www.france24.com/es/tag/farc/","text/html; charset=UTF-8","200","OK","Indexable","","FARC: actualidad, videos, informes y análisis - France 24","57","509","","","","","","FARC","4","","","","","","https://www.france24.com/es/tag/farc/","","","","","","","","","2","","9","5","0","5.100","82","61","0","","","","","","","","","","","","","","1.1","https://www.france24.com/es/tag/farc/","2021-12-09 06:15:47"
"https://www.france24.com/es/minuto-a-minuto/20211201-expresidente-argentino-macri-procesado-por-espionaje","text/html; charset=UTF-8","200","OK","Indexable","","La Justicia argentina procesa al expresidente Mauricio Macri por presunto espionaje ilegal","90","797","","","","","","La Justicia argentina procesa al expresidente Mauricio Macri por presunto espionaje ilegal","90","","","","","","https://www.france24.com/es/minuto-a-minuto/20211201-expresidente-argentino-macri-procesado-por-espionaje","","","","","","","","","2","","23","16","0","16.330","66","49","0","","","","","","","","","","","","","","1.1","https://www.france24.com/es/minuto-a-minuto/20211201-expresidente-argentino-macri-procesado-por-espionaje","2021-12-09 06:15:48"
"https://www.france24.com/es/tag/áfrica/","text/html; charset=UTF-8","200","OK","Indexable","","África: actualidad, videos, informes y análisis - France 24","59","507","","","","","","África","6","","","","","","https://www.france24.com/es/tag/áfrica/","","","","","","","","","2","","8","4","0","4.080","86","63","0","","","","","","","","","","","","","","1.1","https://www.france24.com/es/tag/%C3%A1frica/","2021-12-09 06:15:47"
"https://www.france24.com/fr/vod/journal-info","text/html; charset=UTF-8","200","OK","Indexable","","Regarder le dernier journal international d'actualités - France 24","66","565","","","","","","Regarder le dernier journal international d'actualités","54","","","","","","https://www.france24.com/fr/vod/journal-info","","","","","","","","","2","","10","5","0","5.100","54","38","0","","","","","","","","","","","","","","1.1","https://www.france24.com/fr/vod/journal-info","2021-12-09 06:15:48"
"https://www.france24.com/es/vod/el-tiempo","text/html; charset=UTF-8","404","Not Found","Non-Indexable","Client Error","","0","0","","","","","","","0","","","","","","","","","","","","","","","1","","92","92","0","93.880","0","0","0","","","","","","","","","","","","","","1.1","https://www.france24.com/es/vod/el-tiempo","2021-12-09 06:15:44"
"https://www.france24.com/es/américa-latina/20211120-colombia-casa-paz-bogota-reconciliación","text/html; charset=UTF-8","200","OK","Indexable","","La Casa de la Paz: el espacio de reconciliación para víctimas y excombatientes en Colombia (2/6)","96","870","","","","","","La Casa de la Paz: el espacio de reconciliación para víctimas y excombatientes en Colombia (2/6)","96","","","","","","https://www.france24.com/es/américa-latina/20211120-colombia-casa-paz-bogota-reconciliación","","","","","","","","","1","","13","7","0","7.140","66","50","0","","","","","","","","","","","","","","1.1","https://www.france24.com/es/am%C3%A9rica-latina/20211120-colombia-casa-paz-bogota-reconciliaci%C3%B3n","2021-12-09 06:15:43"
"https://www.france24.com/es/programas/revista-de-prensa/20211207-lucas-villa-asesinato-colombia-prensa","text/html; charset=UTF-8","200","OK","Indexable","","Reconstrucción del ""crimen de Lucas Villa"" en Colombia, una investigación internacional - Revista de prensa","107","958","","","","","","Reconstrucción del ""crimen de Lucas Villa"" en Colombia, una investigación internacional","87","","","","","","https://www.france24.com/es/programas/revista-de-prensa/20211207-lucas-villa-asesinato-colombia-prensa","","","","","","","","","2","","7","3","0","3.060","57","42","0","","","","","","","","","","","","","","1.1","https://www.france24.com/es/programas/revista-de-prensa/20211207-lucas-villa-asesinato-colombia-prensa","2021-12-09 06:15:46"
"https://www.france24.com/en/vod/latest-news","text/html; charset=UTF-8","200","OK","Indexable","","Watch the latest international news top stories and headlines - France 24","73","648","","","","","","Watch the latest international news top stories and headlines","61","","","","","","https://www.france24.com/en/vod/latest-news","","","","","","","","","2","","13","7","0","7.140","52","34","0","","","","","","","","","","","","","","1.1","https://www.france24.com/en/vod/latest-news","2021-12-09 06:15:49"
"https://www.france24.com/es/américa-latina/20211205-brasil-lula-gira-europa-elecciones","text/html; charset=UTF-8","200","OK","Indexable","","'Lula', un guerrero sonriente cara a la reconquista de Brasil","61","524","","","","","","'Lula', un guerrero sonriente cara a la reconquista de Brasil","61","","","","","","https://www.france24.com/es/américa-latina/20211205-brasil-lula-gira-europa-elecciones","","","","","","","","","2","","25","18","0","18.370","66","49","0","","","","","","","","","","","","","","1.1","https://www.france24.com/es/am%C3%A9rica-latina/20211205-brasil-lula-gira-europa-elecciones","2021-12-09 06:15:48"
"https://www.france24.com/es/américa-latina/20211207-venezuela-jorge-arreaza-presentó-su-candidatura-a-la-gobernación-del-estado-de-barinas","text/html; charset=UTF-8","200","OK","Indexable","","Venezuela: Jorge Arreaza presentó su candidatura a la gobernación del estado de Barinas","87","804","","","","","","Venezuela: Jorge Arreaza presentó su candidatura a la gobernación del estado de Barinas","87","","","","","","https://www.france24.com/es/américa-latina/20211207-venezuela-jorge-arreaza-presentó-su-candidatura-a-la-gobernación-del-estado-de-barinas","","","","","","","","","2","","25","18","0","18.370","63","46","0","","","","","","","","","","","","","","1.1","https://www.france24.com/es/am%C3%A9rica-latina/20211207-venezuela-jorge-arreaza-present%C3%B3-su-candidatura-a-la-gobernaci%C3%B3n-del-estado-de-barinas","2021-12-09 06:15:49"
