"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H1-2","H1-2 Length","H2-1","H2-1 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Word Count","Text Ratio","Crawl Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Similarity Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","HTTP Version","URL Encoded Address","Crawl Timestamp"
"http://flaven.fr/2017/07/","text/html; charset=UTF-8","200","OK","Indexable","","July 2017 – @ Flaven.net","24","226","","","","","","Month: July 2017","16","Framer, Origami – Prototyping mobile applications with the best UX design tool","78","","","","","","","","","","","","","","","1","","102","99","0","100.000","132","123","0","","","","","","","","","","","","","","1.1","http://flaven.fr/2017/07/","2021-12-09 15:13:58"
"http://flaven.fr/2015/08/","text/html; charset=UTF-8","200","OK","Indexable","","August 2015 – @ Flaven.net","26","253","","","","","","Month: August 2015","18","deck.js, JavaScript – Faire une présentation avec deck.js","57","","","","","","","","","","","","","","","1","","102","99","0","100.000","132","123","0","","","","","","","","","","","","","","1.1","http://flaven.fr/2015/08/","2021-12-09 15:13:58"
"http://flaven.fr/2012/10/","text/html; charset=UTF-8","200","OK","Indexable","","October 2012 – @ Flaven.net","27","263","","","","","","Month: October 2012","19","Un article matinal et bienveillant avec quelques #…","51","","","","","","","","","","","","","","","1","","102","99","0","100.000","160","132","0","","","","","","","","","","","","","","1.1","http://flaven.fr/2012/10/","2021-12-09 15:13:59"
"http://flaven.fr/page/32/","text/html; charset=UTF-8","200","OK","Indexable","","@ Flaven.net – Page 32 – Bruno Flaven's website","47","442","","","","","","@ Flaven.net","12","Créer sur Mac un sitemap google pour votre site","47","","","","","","","","","","","","","","","1","","5","3","0","3.030","141","127","0","","","","","","","","","","","","","","1.1","http://flaven.fr/page/32/","2021-12-09 15:13:59"
"http://flaven.fr/2020/04/","text/html; charset=UTF-8","200","OK","Indexable","","April 2020 – @ Flaven.net","25","230","","","","","","Month: April 2020","17","Imagemagick, Docker, DevOps – Bulk processing images with Imagemagick and Docker, DevOps solution. A quick comparison with Photoshop scripts, Craft solution.","157","","","","","","","","","","","","","","","1","","102","99","0","100.000","138","125","0","","","","","","","","","","","","","","1.1","http://flaven.fr/2020/04/","2021-12-09 15:13:59"
"http://flaven.fr/clients/","text/html; charset=UTF-8","200","OK","Indexable","","Clients – @ Flaven.net","22","201","","","","","","Radio France internationale (RFI)","33","France 24","9","","","","","","","","","","","","","","","1","","102","99","0","100.000","189","143","0","","","","","","","","","","","","","","1.1","http://flaven.fr/clients/","2021-12-09 15:13:59"
"http://flaven.fr/2016/04/","text/html; charset=UTF-8","200","OK","Indexable","","April 2016 – @ Flaven.net","25","230","","","","","","Month: April 2016","17","Ionicframework, Angular, Cordova – Découvrir ionicframework pour créer une application iOS","90","","","","","","","","","","","","","","","1","","102","99","0","100.000","138","125","0","","","","","","","","","","","","","","1.1","http://flaven.fr/2016/04/","2021-12-09 15:13:59"
"http://flaven.fr/about-3wdoc/","text/html; charset=UTF-8","200","OK","Indexable","","About 3WDOC – @ Flaven.net","26","273","","","","","","About 3WDOC","11","","0","","","","","","http://flaven.fr/about-3wdoc/","","","","","","","","","1","","102","99","0","100.000","129","124","0","","","","","","","","","","","","","","1.1","http://flaven.fr/about-3wdoc/","2021-12-09 15:13:59"
"http://flaven.fr/2018/03/","text/html; charset=UTF-8","200","OK","Indexable","","March 2018 – @ Flaven.net","25","247","","","","","","Month: March 2018","17","API, Postman, Newman – Create a quick API with json-server and Faker and then test it with Chai-JS, Postman and Newman","118","","","","","","","","","","","","","","","1","","102","99","0","100.000","132","123","0","","","","","","","","","","","","","","1.1","http://flaven.fr/2018/03/","2021-12-09 15:13:59"
"http://flaven.fr/2013/12/","text/html; charset=UTF-8","200","OK","Indexable","","December 2013 – @ Flaven.net","28","283","","","","","","Month: December 2013","20","Shortener, Bit.ly, API – Raccourcir des URLs à l’aide des URL-Shortener APIs","76","","","","","","","","","","","","","","","1","","102","99","0","100.000","132","123","0","","","","","","","","","","","","","","1.1","http://flaven.fr/2013/12/","2021-12-09 15:14:00"
"http://flaven.fr/2018/10/","text/html; charset=UTF-8","200","OK","Indexable","","October 2018 – @ Flaven.net","27","263","","","","","","Month: October 2018","19","Lando, Docker, Development – Discover quickly the potential of Lando with a simple WordPress install","100","","","","","","","","","","","","","","","1","","102","99","0","100.000","132","123","0","","","","","","","","","","","","","","1.1","http://flaven.fr/2018/10/","2021-12-09 15:14:00"
"http://flaven.fr/2015/01/","text/html; charset=UTF-8","200","OK","Indexable","","January 2015 – @ Flaven.net","27","262","","","","","","Month: January 2015","19","Facebook, API, Page – Parcourir et réutiliser les données d’une page Facebook","77","","","","","","","","","","","","","","","1","","102","99","0","100.000","132","123","0","","","","","","","","","","","","","","1.1","http://flaven.fr/2015/01/","2021-12-09 15:14:00"
"http://flaven.fr/2015/09/","text/html; charset=UTF-8","200","OK","Indexable","","September 2015 – @ Flaven.net","29","289","","","","","","Month: September 2015","21","Multilinguisme, Symfony, App – Générer un fichier de traduction depuis un csv issu d’un google doc","98","","","","","","","","","","","","","","","1","","102","99","0","100.000","138","124","0","","","","","","","","","","","","","","1.1","http://flaven.fr/2015/09/","2021-12-09 15:14:00"
"http://flaven.fr/2020/05/python-anaconda-worpress-json-json-schema-messy-post-with-few-practices-and-feedback-from-my-p-o-experience/","text/html; charset=UTF-8","200","OK","Indexable","","Python, Anaconda, WordPress, JSON, JSON-SCHEMA – Messy post with few practices and feedback from my P.O experience. – @ Flaven.net","130","1280","","","","","","Python, Anaconda, WordPress, JSON, JSON-SCHEMA – Messy post with few practices and feedback from my P.O experience.","115","","0","","","","","","http://flaven.fr/2020/05/python-anaconda-worpress-json-json-schema-messy-post-with-few-practices-and-feedback-from-my-p-o-experience/","","","","","","","","","1","","28","8","0","8.080","167","153","0","","","","","","","","","","","","","","1.1","http://flaven.fr/2020/05/python-anaconda-worpress-json-json-schema-messy-post-with-few-practices-and-feedback-from-my-p-o-experience/","2021-12-09 15:14:00"
"http://flaven.fr/2021/03/doing-more-effective-work-and-less-coding-videos-retrievings-dilemma-fixed-with-a-2-hours-wp-plugin-work/","text/html; charset=UTF-8","200","OK","Indexable","","Doing more effective work and less coding, videos retrieving’s dilemma fixed with a 2 hours WP plugin work. – @ Flaven.net","122","1098","","","","","","Doing more effective work and less coding, videos retrieving’s dilemma fixed with a 2 hours WP plugin work.","107","","0","","","","","","http://flaven.fr/2021/03/doing-more-effective-work-and-less-coding-videos-retrievings-dilemma-fixed-with-a-2-hours-wp-plugin-work/","","","","","","","","","1","","26","7","0","7.070","167","152","0","","","","","","","","","","","","","","1.1","http://flaven.fr/2021/03/doing-more-effective-work-and-less-coding-videos-retrievings-dilemma-fixed-with-a-2-hours-wp-plugin-work/","2021-12-09 15:14:00"
