,ga:date,ga:source,ga:medium,ga:userType,ga:deviceCategory,ga:pagePath,ga:country,ga:hour,ga:users,ga:sessions,ga:pageviews,ga:newUsers,timestampApiCall,viewID,viewName
784,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/content/MZ11622,France,14,1,0,1,0,20210921,193575089,myViewName
785,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/content/MZ11623,France,12,1,0,2,0,20210921,193575089,myViewName
786,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/content/MZ11624,France,12,1,0,1,0,20210921,193575089,myViewName
787,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/content/MZ11625,France,12,1,0,1,0,20210921,193575089,myViewName
788,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/content/MZ11626,France,12,1,0,1,0,20210921,193575089,myViewName
789,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/content/MZ11627,France,12,1,0,3,0,20210921,193575089,myViewName
790,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/content/MZ11628,France,12,1,0,1,0,20210921,193575089,myViewName
791,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/content/MZ11629,France,12,1,0,1,0,20210921,193575089,myViewName
792,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/content/MZ11630,France,12,1,0,2,0,20210921,193575089,myViewName
793,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/content/MZ11631,France,12,1,0,1,0,20210921,193575089,myViewName
794,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/content/MZ11632,France,12,1,0,1,0,20210921,193575089,myViewName
795,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/content/MZ11637,France,13,1,0,1,0,20210921,193575089,myViewName
796,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/content/MZ11640,France,13,1,0,1,0,20210921,193575089,myViewName
797,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/content/MZ11645,France,14,1,0,1,0,20210921,193575089,myViewName
798,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/content/MZ11646,France,14,1,0,2,0,20210921,193575089,myViewName
799,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/content/MZ11647,France,14,1,0,1,0,20210921,193575089,myViewName
800,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/content/MZ11647,France,15,1,0,1,0,20210921,193575089,myViewName
801,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/content/MZ11648,France,15,1,0,1,0,20210921,193575089,myViewName
802,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/content/MZ11651,France,15,1,0,1,0,20210921,193575089,myViewName
803,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/content/MZ11652,France,15,1,0,1,0,20210921,193575089,myViewName
804,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/content/MZ11653,France,15,1,0,1,0,20210921,193575089,myViewName
805,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/content/MZ11656,France,15,1,0,1,0,20210921,193575089,myViewName
806,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/content/MZ11656,France,16,1,0,1,0,20210921,193575089,myViewName
807,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/content/MZ11659,France,16,1,0,1,0,20210921,193575089,myViewName
808,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/content/MZ11662,France,16,1,0,2,0,20210921,193575089,myViewName
809,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/content/MZ11663,France,16,1,0,1,0,20210921,193575089,myViewName
810,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/content/MZ11667,France,16,1,0,1,0,20210921,193575089,myViewName
811,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/content/MZ11668,France,16,1,0,1,0,20210921,193575089,myViewName
812,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/content/MZ11671,France,16,1,0,2,0,20210921,193575089,myViewName
813,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/content/MZ11672,France,17,1,0,1,0,20210921,193575089,myViewName
814,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/content/MZ11672,France,18,1,0,1,0,20210921,193575089,myViewName
815,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/content/MZ11675,France,17,1,0,2,0,20210921,193575089,myViewName
816,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/content/MZ11678,France,17,2,1,3,0,20210921,193575089,myViewName
817,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/content/MZ11679,France,17,1,0,1,0,20210921,193575089,myViewName
818,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/content/MZ11680,France,17,1,0,3,0,20210921,193575089,myViewName
819,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/content/MZ11681,France,17,1,0,1,0,20210921,193575089,myViewName
820,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/content/MZ11681,France,18,1,0,1,0,20210921,193575089,myViewName
821,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/content/MZ11682,France,17,1,0,1,0,20210921,193575089,myViewName
822,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/content/MZ11683,France,17,1,0,1,0,20210921,193575089,myViewName
823,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/content/MZ11684,France,18,1,0,2,0,20210921,193575089,myViewName
824,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/content/MZ11689,France,18,1,1,2,0,20210921,193575089,myViewName
825,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/content/MZ11691,France,18,1,0,1,0,20210921,193575089,myViewName
826,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/content/MZ11695,France,18,1,0,1,0,20210921,193575089,myViewName
827,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/content/MZ11700,France,19,1,0,1,0,20210921,193575089,myViewName
828,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/content/MZ11702,France,19,1,0,2,0,20210921,193575089,myViewName
829,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/content/MZ11703,France,19,1,0,1,0,20210921,193575089,myViewName
830,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/content/MZ11704,France,19,1,0,1,0,20210921,193575089,myViewName
831,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/content/MZ11709,France,20,1,0,1,0,20210921,193575089,myViewName
832,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/content/MZ11712,France,21,1,0,1,0,20210921,193575089,myViewName
833,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/contents/articles?contentSearch[limit]=10&contentSearch[page]=1&contentSearch[order][lastModifiedAt]=desc&contentSearch[type][0]=Article,France,11,1,1,2,0,20210921,193575089,myViewName
834,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/contents/articles?contentSearch[limit]=10&contentSearch[page]=1&contentSearch[order][lastModifiedAt]=desc&contentSearch[type][0]=Article,France,12,2,0,6,0,20210921,193575089,myViewName
835,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/contents/articles?contentSearch[limit]=10&contentSearch[page]=1&contentSearch[order][lastModifiedAt]=desc&contentSearch[type][0]=Article,France,14,2,2,5,0,20210921,193575089,myViewName
836,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/contents/articles?contentSearch[limit]=10&contentSearch[page]=1&contentSearch[order][lastModifiedAt]=desc&contentSearch[type][0]=Article,France,15,1,0,3,0,20210921,193575089,myViewName
837,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/contents/articles?contentSearch[limit]=10&contentSearch[page]=1&contentSearch[order][lastModifiedAt]=desc&contentSearch[type][0]=Article,France,16,2,1,2,0,20210921,193575089,myViewName
838,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/contents/articles?contentSearch[limit]=10&contentSearch[page]=1&contentSearch[order][lastModifiedAt]=desc&contentSearch[type][0]=Article,France,17,1,0,1,0,20210921,193575089,myViewName
839,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/contents/articles?contentSearch[limit]=10&contentSearch[page]=1&contentSearch[order][lastModifiedAt]=desc&contentSearch[type][0]=Article,France,18,1,0,1,0,20210921,193575089,myViewName
840,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/contents/articles?contentSearch[limit]=10&contentSearch[page]=1&contentSearch[order][lastModifiedAt]=desc&contentSearch[type][0]=Article,France,19,1,0,3,0,20210921,193575089,myViewName
841,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/contents/articles?contentSearch[limit]=10&contentSearch[page]=1&contentSearch[order][lastModifiedAt]=desc&contentSearch[type][0]=Article,France,20,1,1,1,0,20210921,193575089,myViewName
842,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/contents/articles?contentSearch[limit]=10&contentSearch[page]=1&contentSearch[order][lastModifiedAt]=desc&contentSearch[type][0]=Article,France,21,1,0,1,0,20210921,193575089,myViewName
843,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/contents/articles/new,France,11,1,0,2,0,20210921,193575089,myViewName
844,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/contents/articles/new,France,12,1,0,1,0,20210921,193575089,myViewName
845,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/contents/articles/new,France,20,1,0,1,0,20210921,193575089,myViewName
846,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/contents/articles/new?from=MZ10548,France,14,1,0,1,0,20210921,193575089,myViewName
847,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/contents/articles/new?from=MZ11308,France,15,1,0,1,0,20210921,193575089,myViewName
848,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/contents/articles/new?from=MZ11384,France,21,1,0,1,0,20210921,193575089,myViewName
849,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/contents/articles/new?from=MZ11622,France,12,1,0,1,0,20210921,193575089,myViewName
850,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/contents/articles/new?from=MZ11622,France,14,1,0,1,0,20210921,193575089,myViewName
851,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/contents/articles/new?from=MZ11622,France,17,1,0,1,0,20210921,193575089,myViewName
852,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/contents/articles/new?from=MZ11627,France,12,1,0,1,0,20210921,193575089,myViewName
853,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/contents/articles/new?from=MZ11627,France,14,1,0,1,0,20210921,193575089,myViewName
854,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/contents/articles/new?from=MZ11645,France,15,1,0,1,0,20210921,193575089,myViewName
855,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/contents/articles/new?from=MZ11681,France,19,1,0,2,0,20210921,193575089,myViewName
856,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/contents/articles/new?from=MZ661,France,16,1,0,1,0,20210921,193575089,myViewName
857,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/contents/editions/?contentSearch[limit]=10&contentSearch[page]=1&contentSearch[order][lastModifiedAt]=desc&contentSearch[type][0]=Edition,France,09,1,0,2,0,20210921,193575089,myViewName
858,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/contents/editions/?contentSearch[limit]=10&contentSearch[page]=1&contentSearch[order][lastModifiedAt]=desc&contentSearch[type][0]=Edition,France,10,1,0,1,0,20210921,193575089,myViewName
859,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/contents/editions/?contentSearch[limit]=10&contentSearch[page]=1&contentSearch[order][lastModifiedAt]=desc&contentSearch[type][0]=Edition,France,12,3,0,6,0,20210921,193575089,myViewName
860,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/contents/editions/?contentSearch[limit]=10&contentSearch[page]=1&contentSearch[order][lastModifiedAt]=desc&contentSearch[type][0]=Edition,France,13,1,0,1,0,20210921,193575089,myViewName
861,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/contents/editions/?contentSearch[limit]=10&contentSearch[page]=1&contentSearch[order][lastModifiedAt]=desc&contentSearch[type][0]=Edition,France,15,1,0,1,0,20210921,193575089,myViewName
862,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/contents/editions/?contentSearch[limit]=10&contentSearch[page]=1&contentSearch[order][lastModifiedAt]=desc&contentSearch[type][0]=Edition,France,16,1,0,2,0,20210921,193575089,myViewName
863,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/contents/editions/?contentSearch[limit]=10&contentSearch[page]=1&contentSearch[order][lastModifiedAt]=desc&contentSearch[type][0]=Edition,France,17,4,0,6,0,20210921,193575089,myViewName
864,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/contents/editions/?contentSearch[limit]=10&contentSearch[page]=1&contentSearch[order][lastModifiedAt]=desc&contentSearch[type][0]=Edition,France,18,2,0,2,0,20210921,193575089,myViewName
865,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/contents/editions/?contentSearch[limit]=10&contentSearch[page]=1&contentSearch[order][lastModifiedAt]=desc&contentSearch[type][0]=Edition,France,19,1,0,2,0,20210921,193575089,myViewName
866,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/contents/editions/new,France,09,1,0,1,0,20210921,193575089,myViewName
867,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/contents/editions/new,France,12,1,0,3,0,20210921,193575089,myViewName
868,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/contents/editions/new,France,13,1,0,1,0,20210921,193575089,myViewName
869,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/contents/editions/new,France,14,1,0,1,0,20210921,193575089,myViewName
870,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/contents/editions/new,France,15,2,0,2,0,20210921,193575089,myViewName
871,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/contents/editions/new,France,16,1,0,2,0,20210921,193575089,myViewName
872,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/contents/editions/new,France,18,1,0,1,0,20210921,193575089,myViewName
873,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/contents/editions/new?from=MZ10276,France,17,1,0,1,0,20210921,193575089,myViewName
874,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/contents/editions/new?from=MZ10634,France,12,1,0,1,0,20210921,193575089,myViewName
875,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/contents/editions/new?from=MZ10662,France,17,1,0,1,0,20210921,193575089,myViewName
876,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/contents/editions/new?from=MZ10677,France,18,1,0,1,0,20210921,193575089,myViewName
877,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/contents/editions/new?from=MZ11454,France,09,1,0,1,0,20210921,193575089,myViewName
878,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/contents/editions/new?from=MZ11462,France,10,1,0,1,0,20210921,193575089,myViewName
879,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/contents/editions/new?from=MZ11549,France,19,1,0,1,0,20210921,193575089,myViewName
880,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/contents/editions/new?from=MZ6980,France,18,1,0,1,0,20210921,193575089,myViewName
881,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/contents/editions/new?from=MZ9287,France,17,1,0,1,0,20210921,193575089,myViewName
882,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/contents/urgents/?contentSearch[limit]=10&contentSearch[page]=1&contentSearch[order][lastModifiedAt]=desc&contentSearch[type][0]=Urgent,France,12,1,0,1,0,20210921,193575089,myViewName
883,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/contents/urgents/?contentSearch[limit]=10&contentSearch[page]=1&contentSearch[order][lastModifiedAt]=desc&contentSearch[type][0]=Urgent,France,16,1,0,1,0,20210921,193575089,myViewName
884,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/contents/urgents/new,France,12,1,0,1,0,20210921,193575089,myViewName
885,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/frontpage/,France,09,1,0,1,0,20210921,193575089,myViewName
886,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/frontpage/,France,10,2,0,2,0,20210921,193575089,myViewName
887,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/frontpage/,France,11,1,0,2,0,20210921,193575089,myViewName
888,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/frontpage/,France,12,2,0,6,0,20210921,193575089,myViewName
889,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/frontpage/,France,13,1,0,3,0,20210921,193575089,myViewName
890,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/frontpage/,France,14,2,0,3,0,20210921,193575089,myViewName
891,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/frontpage/,France,15,2,0,5,0,20210921,193575089,myViewName
892,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/frontpage/,France,16,2,0,6,0,20210921,193575089,myViewName
893,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/frontpage/,France,17,4,0,11,0,20210921,193575089,myViewName
894,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/frontpage/,France,18,2,0,3,0,20210921,193575089,myViewName
895,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/frontpage/,France,19,1,0,3,0,20210921,193575089,myViewName
896,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/frontpage/,France,20,1,0,1,0,20210921,193575089,myViewName
897,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/frontpage/,France,21,1,0,1,0,20210921,193575089,myViewName
898,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/history/details,France,14,1,0,1,0,20210921,193575089,myViewName
899,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/login,France,09,1,1,2,0,20210921,193575089,myViewName
900,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/login,France,10,2,2,2,0,20210921,193575089,myViewName
901,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/login,France,12,3,2,6,0,20210921,193575089,myViewName
902,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/login,France,13,1,1,1,0,20210921,193575089,myViewName
903,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/login,France,14,1,1,2,0,20210921,193575089,myViewName
904,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/login,France,15,3,3,3,0,20210921,193575089,myViewName
905,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/login,France,17,4,3,4,0,20210921,193575089,myViewName
906,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/login,France,18,1,1,1,0,20210921,193575089,myViewName
907,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/login?access=fail,France,17,1,0,2,0,20210921,193575089,myViewName
908,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/media/images,France,12,1,0,4,0,20210921,193575089,myViewName
909,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/media/images,France,14,1,0,1,0,20210921,193575089,myViewName
910,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/media/sounds/?contentSearch[limit]=10&contentSearch[page]=1&contentSearch[order][lastModifiedAt]=desc&contentSearch[type][0]=Sound,France,09,1,0,2,0,20210921,193575089,myViewName
911,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/media/sounds/?contentSearch[limit]=10&contentSearch[page]=1&contentSearch[order][lastModifiedAt]=desc&contentSearch[type][0]=Sound,France,10,1,0,1,0,20210921,193575089,myViewName
912,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/media/sounds/?contentSearch[limit]=10&contentSearch[page]=1&contentSearch[order][lastModifiedAt]=desc&contentSearch[type][0]=Sound,France,12,2,1,4,0,20210921,193575089,myViewName
913,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/media/sounds/?contentSearch[limit]=10&contentSearch[page]=1&contentSearch[order][lastModifiedAt]=desc&contentSearch[type][0]=Sound,France,13,1,0,1,0,20210921,193575089,myViewName
914,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/media/sounds/?contentSearch[limit]=10&contentSearch[page]=1&contentSearch[order][lastModifiedAt]=desc&contentSearch[type][0]=Sound,France,15,1,0,2,0,20210921,193575089,myViewName
915,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/media/sounds/?contentSearch[limit]=10&contentSearch[page]=1&contentSearch[order][lastModifiedAt]=desc&contentSearch[type][0]=Sound,France,16,1,0,2,0,20210921,193575089,myViewName
916,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/media/sounds/?contentSearch[limit]=10&contentSearch[page]=1&contentSearch[order][lastModifiedAt]=desc&contentSearch[type][0]=Sound,France,17,2,0,4,0,20210921,193575089,myViewName
917,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/media/sounds/?contentSearch[limit]=10&contentSearch[page]=1&contentSearch[order][lastModifiedAt]=desc&contentSearch[type][0]=Sound,France,19,1,0,1,0,20210921,193575089,myViewName
918,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/media/sounds/new,France,09,1,0,1,0,20210921,193575089,myViewName
919,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/media/sounds/new,France,10,1,0,1,0,20210921,193575089,myViewName
920,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/media/sounds/new,France,12,2,0,5,0,20210921,193575089,myViewName
921,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/media/sounds/new,France,13,1,0,1,0,20210921,193575089,myViewName
922,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/media/sounds/new,France,15,1,0,1,0,20210921,193575089,myViewName
923,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/media/sounds/new,France,16,1,0,2,0,20210921,193575089,myViewName
924,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/media/sounds/new,France,17,1,0,2,0,20210921,193575089,myViewName
925,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/media/sounds/new,France,18,1,0,1,0,20210921,193575089,myViewName
926,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/media/sounds/new?from=MZ11453,France,09,1,0,1,0,20210921,193575089,myViewName
927,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/media/sounds/new?from=MZ11540,France,19,1,0,1,0,20210921,193575089,myViewName
928,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/media/sounds/new?from=MZ5973,France,17,1,0,1,0,20210921,193575089,myViewName
929,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/multimedia/embed?contentSearch[limit]=10&contentSearch[page]=1&contentSearch[order][lastModifiedAt]=desc&contentSearch[type][0]=Multimedia&contentSearch[meType]=ExternalFlash,France,15,2,0,2,0,20210921,193575089,myViewName
930,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/multimedia/externalflash/new,France,15,2,0,2,0,20210921,193575089,myViewName
931,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/multimedia/horoscope?contentSearch[limit]=10&contentSearch[page]=1&contentSearch[order][lastModifiedAt]=desc&contentSearch[type][0]=Multimedia&contentSearch[meType]=Horoscope,France,10,1,0,1,0,20210921,193575089,myViewName
932,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/multimedia/horoscope/new,France,10,1,0,1,0,20210921,193575089,myViewName
933,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/multimedia/slideshow?contentSearch[limit]=10&contentSearch[page]=1&contentSearch[order][lastModifiedAt]=desc&contentSearch[type][0]=Multimedia&contentSearch[meType]=Slideshow,France,16,1,0,2,0,20210921,193575089,myViewName
934,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/multimedia/slideshow/new,France,16,1,0,2,0,20210921,193575089,myViewName
935,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/tags/tags-thematiques/,France,15,1,0,1,0,20210921,193575089,myViewName
936,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/tags/tags-thematiques/,France,16,1,0,1,0,20210921,193575089,myViewName
937,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/tags/tags-thematiques/,France,18,1,0,1,0,20210921,193575089,myViewName
938,20190926,(direct),(none),Returning Visitor,desktop,/mcd/ar/tags/tags-thematiques/,France,19,1,0,1,0,20210921,193575089,myViewName
939,20190927,(direct),(none),New Visitor,desktop,/france24/es/login,United States,17,1,1,1,1,20210921,193575089,myViewName
940,20190927,(direct),(none),Returning Visitor,desktop,/mcd/ar/,France,11,2,0,3,0,20210921,193575089,myViewName
941,20190927,(direct),(none),Returning Visitor,desktop,/mcd/ar/,France,14,2,0,3,0,20210921,193575089,myViewName
942,20190927,(direct),(none),Returning Visitor,desktop,/mcd/ar/,United Kingdom,14,1,0,1,0,20210921,193575089,myViewName
943,20190927,(direct),(none),Returning Visitor,desktop,/mcd/ar/content/MZ11682,France,11,1,0,1,0,20210921,193575089,myViewName
944,20190927,(direct),(none),Returning Visitor,desktop,/mcd/ar/content/MZ11753,France,09,1,0,1,0,20210921,193575089,myViewName
945,20190927,(direct),(none),Returning Visitor,desktop,/mcd/ar/content/MZ11754,France,09,1,0,2,0,20210921,193575089,myViewName
946,20190927,(direct),(none),Returning Visitor,desktop,/mcd/ar/content/MZ11754,France,10,1,0,1,0,20210921,193575089,myViewName
947,20190927,(direct),(none),Returning Visitor,desktop,/mcd/ar/content/MZ11759,France,10,1,0,2,0,20210921,193575089,myViewName
948,20190927,(direct),(none),Returning Visitor,desktop,/mcd/ar/content/MZ11760,France,10,1,0,1,0,20210921,193575089,myViewName
949,20190927,(direct),(none),Returning Visitor,desktop,/mcd/ar/content/MZ11761,France,10,1,0,1,0,20210921,193575089,myViewName
950,20190927,(direct),(none),Returning Visitor,desktop,/mcd/ar/content/MZ11764,France,11,1,0,1,0,20210921,193575089,myViewName
951,20190927,(direct),(none),Returning Visitor,desktop,/mcd/ar/content/MZ11764,France,16,1,0,1,0,20210921,193575089,myViewName
952,20190927,(direct),(none),Returning Visitor,desktop,/mcd/ar/content/MZ11767,France,11,1,0,1,0,20210921,193575089,myViewName
953,20190927,(direct),(none),Returning Visitor,desktop,/mcd/ar/content/MZ11768,France,12,1,0,1,0,20210921,193575089,myViewName
954,20190927,(direct),(none),Returning Visitor,desktop,/mcd/ar/content/MZ11771,France,12,1,0,1,0,20210921,193575089,myViewName
955,20190927,(direct),(none),Returning Visitor,desktop,/mcd/ar/content/MZ11774,France,12,2,0,2,0,20210921,193575089,myViewName
956,20190927,(direct),(none),Returning Visitor,desktop,/mcd/ar/content/MZ11775,France,12,1,0,1,0,20210921,193575089,myViewName
957,20190927,(direct),(none),Returning Visitor,desktop,/mcd/ar/content/MZ11776,France,12,1,0,3,0,20210921,193575089,myViewName
958,20190927,(direct),(none),Returning Visitor,desktop,/mcd/ar/content/MZ11777,France,12,1,0,1,0,20210921,193575089,myViewName
959,20190927,(direct),(none),Returning Visitor,desktop,/mcd/ar/content/MZ11778,France,12,1,0,1,0,20210921,193575089,myViewName
960,20190927,(direct),(none),Returning Visitor,desktop,/mcd/ar/content/MZ11781,France,13,1,0,1,0,20210921,193575089,myViewName
961,20190927,(direct),(none),Returning Visitor,desktop,/mcd/ar/content/MZ11784,France,13,1,0,1,0,20210921,193575089,myViewName
962,20190927,(direct),(none),Returning Visitor,desktop,/mcd/ar/content/MZ11789,France,14,1,0,1,0,20210921,193575089,myViewName
963,20190927,(direct),(none),Returning Visitor,desktop,/mcd/ar/content/MZ11789,France,16,1,0,1,0,20210921,193575089,myViewName
